open_time,open,high,low,close,volume,close_time
2025-02-03 01:00:00,96464.5,96875.7,91800.1,93408.4,64589.659,2025-02-03 01:59:59.999
2025-02-03 02:00:00,93408.4,94983.2,91130.3,93539.1,54384.586,2025-02-03 02:59:59.999
2025-02-03 03:00:00,93539.2,94645.4,93400.0,94001.6,15604.173,2025-02-03 03:59:59.999
2025-02-03 04:00:00,94001.6,94461.0,92595.7,92765.2,13434.797,2025-02-03 04:59:59.999
2025-02-03 05:00:00,92765.2,94249.5,92739.1,94171.9,8968.238,2025-02-03 05:59:59.999
2025-02-03 06:00:00,94171.9,94578.5,93605.1,93872.7,8849.074,2025-02-03 06:59:59.999
2025-02-03 07:00:00,93872.7,95373.1,93805.7,95271.1,9229.347,2025-02-03 07:59:59.999
2025-02-03 08:00:00,95271.1,95582.9,94793.8,95281.5,11128.222,2025-02-03 08:59:59.999
2025-02-03 09:00:00,95281.6,95891.9,95180.0,95227.2,11061.527,2025-02-03 09:59:59.999
2025-02-03 10:00:00,95227.2,95693.0,94716.5,95669.0,8663.022,2025-02-03 10:59:59.999
2025-02-03 11:00:00,95668.9,95676.0,94905.3,95070.8,5241.941,2025-02-03 11:59:59.999
2025-02-03 12:00:00,95070.9,95585.0,94731.0,94731.0,7568.378,2025-02-03 12:59:59.999
2025-02-03 13:00:00,94731.0,95360.6,94336.2,94615.5,10740.954,2025-02-03 13:59:59.999
2025-02-03 14:00:00,94615.5,96680.0,94111.0,96540.3,30199.725,2025-02-03 14:59:59.999
2025-02-03 15:00:00,96540.3,99501.4,96133.0,98802.7,43319.281,2025-02-03 15:59:59.999
2025-02-03 16:00:00,98802.8,99007.0,98119.6,98508.5,18406.009,2025-02-03 16:59:59.999
2025-02-03 17:00:00,98508.5,99278.1,97993.3,99150.1,15895.239,2025-02-03 17:59:59.999
2025-02-03 18:00:00,99150.0,99900.2,98877.7,99773.0,16077.381,2025-02-03 18:59:59.999
2025-02-03 19:00:00,99772.9,101832.0,99521.4,101831.9,23519.976,2025-02-03 19:59:59.999
2025-02-03 20:00:00,101831.9,101900.0,100946.7,101034.5,17575.287,2025-02-03 20:59:59.999
2025-02-03 21:00:00,101034.6,101923.0,100861.0,101741.8,9949.553,2025-02-03 21:59:59.999
2025-02-03 22:00:00,101743.3,102456.0,101435.5,101648.5,11503.809,2025-02-03 22:59:59.999
2025-02-03 23:00:00,101648.4,101785.3,101210.5,101293.7,5102.278,2025-02-03 23:59:59.999
2025-02-04 00:00:00,101293.6,101618.8,101001.0,101026.4,5651.544,2025-02-04 00:59:59.999
2025-02-04 01:00:00,101026.3,101729.3,100700.0,101340.4,7816.969,2025-02-04 01:59:59.999
2025-02-04 02:00:00,101340.3,101392.7,100760.2,100811.4,3730.481,2025-02-04 02:59:59.999
2025-02-04 03:00:00,100811.4,101000.0,100500.1,100597.1,4477.349,2025-02-04 03:59:59.999
2025-02-04 04:00:00,100597.2,100736.3,99951.7,100008.5,8183.448,2025-02-04 04:59:59.999
2025-02-04 05:00:00,100008.6,100055.1,98183.0,98818.3,26659.89,2025-02-04 05:59:59.999
2025-02-04 06:00:00,98818.3,99591.7,98774.2,99318.9,9711.409,2025-02-04 06:59:59.999
2025-02-04 07:00:00,99319.0,99436.0,98274.2,98405.1,7462.254,2025-02-04 07:59:59.999
2025-02-04 08:00:00,98405.1,98686.9,97792.8,98245.0,10883.558,2025-02-04 08:59:59.999
2025-02-04 09:00:00,98244.9,98771.3,98209.0,98307.7,5308.946,2025-02-04 09:59:59.999
2025-02-04 10:00:00,98307.6,98933.3,98301.5,98742.0,4731.145,2025-02-04 10:59:59.999
2025-02-04 11:00:00,98742.0,99387.0,98702.3,98924.0,8802.881,2025-02-04 11:59:59.999
2025-02-04 12:00:00,98924.1,99767.0,98924.1,99326.0,7197.702,2025-02-04 12:59:59.999
2025-02-04 13:00:00,99325.9,99508.0,98911.7,98967.6,5667.471,2025-02-04 13:59:59.999
2025-02-04 14:00:00,98967.5,100371.0,98536.0,99942.9,21611.144,2025-02-04 14:59:59.999
2025-02-04 15:00:00,99942.9,100195.7,98215.7,99310.6,20696.616,2025-02-04 15:59:59.999
2025-02-04 16:00:00,99310.5,99915.2,99000.0,99020.5,7948.439,2025-02-04 16:59:59.999
2025-02-04 17:00:00,99020.6,99588.2,98800.0,99143.8,7229.335,2025-02-04 17:59:59.999
2025-02-04 18:00:00,99143.7,99555.0,98739.8,99374.4,4613.301,2025-02-04 18:59:59.999
2025-02-04 19:00:00,99374.4,100743.6,98724.1,98811.8,18993.852,2025-02-04 19:59:59.999
2025-02-04 20:00:00,98812.0,99400.0,97907.1,98596.6,23478.698,2025-02-04 20:59:59.999
2025-02-04 21:00:00,98597.1,98616.8,96351.0,96456.5,22436.589,2025-02-04 21:59:59.999
2025-02-04 22:00:00,96456.5,97899.0,96100.0,97639.7,13422.132,2025-02-04 22:59:59.999
2025-02-04 23:00:00,97639.7,98188.1,97425.2,97709.9,6031.05,2025-02-04 23:59:59.999
2025-02-05 00:00:00,97710.0,98360.0,97656.1,98213.0,4662.237,2025-02-05 00:59:59.999
2025-02-05 01:00:00,98213.0,98914.4,97632.9,97809.0,7688.263,2025-02-05 01:59:59.999
2025-02-05 02:00:00,97809.0,98150.0,97069.0,97933.3,11275.809,2025-02-05 02:59:59.999
2025-02-05 03:00:00,97933.3,98278.1,97727.1,97989.5,3062.703,2025-02-05 03:59:59.999
2025-02-05 04:00:00,97989.5,98300.0,97857.5,98000.0,2410.152,2025-02-05 04:59:59.999
2025-02-05 05:00:00,97999.9,98285.0,97622.6,98107.1,4319.077,2025-02-05 05:59:59.999
2025-02-05 06:00:00,98107.1,98190.0,97518.5,97618.3,4948.128,2025-02-05 06:59:59.999
2025-02-05 07:00:00,97618.3,97931.8,97320.0,97814.9,6207.588,2025-02-05 07:59:59.999
2025-02-05 08:00:00,97814.9,97994.0,97521.4,97573.4,2991.988,2025-02-05 08:59:59.999
2025-02-05 09:00:00,97573.5,97920.0,97206.0,97371.3,3988.658,2025-02-05 09:59:59.999
2025-02-05 10:00:00,97371.2,97992.1,97324.4,97691.8,3415.928,2025-02-05 10:59:59.999
2025-02-05 11:00:00,97691.7,98178.0,97666.0,98161.7,5072.202,2025-02-05 11:59:59.999
2025-02-05 12:00:00,98161.7,98678.0,97950.0,98018.4,8301.365,2025-02-05 12:59:59.999
2025-02-05 13:00:00,98018.4,98651.8,97906.1,98527.4,6068.106,2025-02-05 13:59:59.999
2025-02-05 14:00:00,98527.4,99124.2,98073.3,98250.8,10006.452,2025-02-05 14:59:59.999
2025-02-05 15:00:00,98250.8,98529.7,97709.9,98063.3,9673.056,2025-02-05 15:59:59.999
2025-02-05 16:00:00,98063.3,98262.3,97269.1,97936.9,10058.876,2025-02-05 16:59:59.999
2025-02-05 17:00:00,97937.0,98220.0,97293.1,97501.5,6736.804,2025-02-05 17:59:59.999
2025-02-05 18:00:00,97501.6,97654.7,96458.0,96680.0,10227.749,2025-02-05 18:59:59.999
2025-02-05 19:00:00,96680.1,97467.9,96442.1,97327.1,6396.058,2025-02-05 19:59:59.999
2025-02-05 20:00:00,97327.2,97662.6,96824.8,97270.1,6576.998,2025-02-05 20:59:59.999
2025-02-05 21:00:00,97270.1,97495.6,96713.3,96884.1,4472.914,2025-02-05 21:59:59.999
2025-02-05 22:00:00,96884.1,97018.9,96220.1,96412.9,7088.594,2025-02-05 22:59:59.999
2025-02-05 23:00:00,96413.0,96823.0,96106.1,96553.2,5729.961,2025-02-05 23:59:59.999
2025-02-06 00:00:00,96553.2,96954.5,96373.4,96777.1,5592.078,2025-02-06 00:59:59.999
2025-02-06 01:00:00,96777.1,97185.9,96584.5,97116.1,4084.486,2025-02-06 01:59:59.999
2025-02-06 02:00:00,97116.0,97419.3,97041.0,97313.7,2647.788,2025-02-06 02:59:59.999
2025-02-06 03:00:00,97313.6,97460.0,97024.9,97305.6,2434.079,2025-02-06 03:59:59.999
2025-02-06 04:00:00,97305.6,97800.0,97215.2,97573.1,3435.599,2025-02-06 04:59:59.999
2025-02-06 05:00:00,97573.0,97843.2,97541.6,97775.2,2117.723,2025-02-06 05:59:59.999
2025-02-06 06:00:00,97775.2,98390.5,97640.7,98333.0,5605.226,2025-02-06 06:59:59.999
2025-02-06 07:00:00,98333.0,98333.0,97960.0,98164.9,4366.482,2025-02-06 07:59:59.999
2025-02-06 08:00:00,98164.9,98289.9,97880.0,98089.9,3350.478,2025-02-06 08:59:59.999
2025-02-06 09:00:00,98090.0,98699.9,98060.1,98566.4,6485.496,2025-02-06 09:59:59.999
2025-02-06 10:00:00,98566.4,99033.6,98566.4,98980.1,6339.478,2025-02-06 10:59:59.999
2025-02-06 11:00:00,98980.0,99093.0,98351.7,98826.3,8437.018,2025-02-06 11:59:59.999
2025-02-06 12:00:00,98826.3,99019.9,98252.3,98314.1,6358.924,2025-02-06 12:59:59.999
2025-02-06 13:00:00,98314.1,98745.6,98122.0,98563.5,7390.254,2025-02-06 13:59:59.999
2025-02-06 14:00:00,98563.5,98922.1,97712.7,97797.1,13356.868,2025-02-06 14:59:59.999
2025-02-06 15:00:00,97797.1,98025.4,96866.9,97285.6,15318.114,2025-02-06 15:59:59.999
2025-02-06 16:00:00,97285.7,97500.0,96337.2,96542.5,12526.7,2025-02-06 16:59:59.999
2025-02-06 17:00:00,96542.5,97154.2,96330.0,96662.7,9224.118,2025-02-06 17:59:59.999
2025-02-06 18:00:00,96662.7,96797.1,95811.1,96274.1,11528.503,2025-02-06 18:59:59.999
2025-02-06 19:00:00,96274.1,96883.1,95613.5,95946.1,9953.509,2025-02-06 19:59:59.999
2025-02-06 20:00:00,95946.0,97041.4,95736.0,96884.2,7166.574,2025-02-06 20:59:59.999
2025-02-06 21:00:00,96884.2,96913.2,96050.4,96780.0,6014.969,2025-02-06 21:59:59.999
2025-02-06 22:00:00,96779.9,96923.0,96036.0,96923.0,4223.16,2025-02-06 22:59:59.999
2025-02-06 23:00:00,96923.0,96923.0,96161.1,96515.1,3563.389,2025-02-06 23:59:59.999
2025-02-07 00:00:00,96515.0,96896.7,96358.3,96460.9,3996.828,2025-02-07 00:59:59.999
2025-02-07 01:00:00,96460.9,97805.8,96456.2,97350.9,5440.99,2025-02-07 01:59:59.999
2025-02-07 02:00:00,97350.8,97586.0,97021.3,97534.2,4760.42,2025-02-07 02:59:59.999
2025-02-07 03:00:00,97534.2,97727.7,97200.0,97410.2,2414.032,2025-02-07 03:59:59.999
2025-02-07 04:00:00,97410.2,97835.0,97340.0,97383.0,3554.136,2025-02-07 04:59:59.999
2025-02-07 05:00:00,97383.1,97500.0,97099.6,97305.9,2698.123,2025-02-07 05:59:59.999
2025-02-07 06:00:00,97305.9,97327.6,96536.5,96714.2,6777.922,2025-02-07 06:59:59.999
2025-02-07 07:00:00,96714.2,97182.5,96600.0,96705.1,4716.255,2025-02-07 07:59:59.999
2025-02-07 08:00:00,96705.0,97233.0,96566.3,96980.0,4108.986,2025-02-07 08:59:59.999
2025-02-07 09:00:00,96979.9,97349.9,96979.9,97239.8,3175.756,2025-02-07 09:59:59.999
2025-02-07 10:00:00,97239.8,97450.0,97198.8,97220.0,2639.951,2025-02-07 10:59:59.999
2025-02-07 11:00:00,97219.9,97722.3,97219.9,97703.8,4744.828,2025-02-07 11:59:59.999
2025-02-07 12:00:00,97703.8,97984.0,97448.8,97917.3,5943.96,2025-02-07 12:59:59.999
2025-02-07 13:00:00,97918.6,98815.6,97150.0,98787.9,23442.156,2025-02-07 13:59:59.999
2025-02-07 14:00:00,98787.4,100112.4,98639.0,99672.7,28272.003,2025-02-07 14:59:59.999
2025-02-07 15:00:00,99672.6,99673.3,97551.0,98257.1,40869.356,2025-02-07 15:59:59.999
2025-02-07 16:00:00,98257.1,98535.5,97611.0,97789.1,16753.642,2025-02-07 16:59:59.999
2025-02-07 17:00:00,97789.2,98130.8,97100.0,97378.0,11235.693,2025-02-07 17:59:59.999
2025-02-07 18:00:00,97378.0,98328.3,97248.2,97700.0,7122.175,2025-02-07 18:59:59.999
2025-02-07 19:00:00,97699.9,97788.1,96817.0,96840.1,9959.335,2025-02-07 19:59:59.999
2025-02-07 20:00:00,96840.0,96885.6,95555.0,95717.5,14812.091,2025-02-07 20:59:59.999
2025-02-07 21:00:00,95717.6,96107.2,95625.6,95966.1,6606.954,2025-02-07 21:59:59.999
2025-02-07 22:00:00,95966.2,96058.0,95568.0,96014.3,4191.508,2025-02-07 22:59:59.999
2025-02-07 23:00:00,96014.2,96478.5,95811.5,96454.5,5136.529,2025-02-07 23:59:59.999
2025-02-08 00:00:00,96454.5,96812.9,96288.0,96613.1,4470.533,2025-02-08 00:59:59.999
2025-02-08 01:00:00,96613.1,96733.3,96319.1,96479.2,2703.502,2025-02-08 01:59:59.999
2025-02-08 02:00:00,96479.2,96785.7,96360.0,96715.4,2383.332,2025-02-08 02:59:59.999
2025-02-08 03:00:00,96715.4,96850.0,96497.3,96660.0,2869.089,2025-02-08 03:59:59.999
2025-02-08 04:00:00,96660.0,96660.1,96168.8,96266.8,2944.815,2025-02-08 04:59:59.999
2025-02-08 05:00:00,96266.7,96323.0,96008.7,96165.0,3162.008,2025-02-08 05:59:59.999
2025-02-08 06:00:00,96164.9,96183.8,95835.8,95951.4,2826.203,2025-02-08 06:59:59.999
2025-02-08 07:00:00,95951.3,96249.9,95714.4,96153.4,4222.138,2025-02-08 07:59:59.999
2025-02-08 08:00:00,96153.4,96248.3,95834.0,95844.1,3024.583,2025-02-08 08:59:59.999
2025-02-08 09:00:00,95844.1,96157.4,95844.1,96123.2,1937.354,2025-02-08 09:59:59.999
2025-02-08 10:00:00,96123.3,96245.3,95956.4,96001.6,2390.612,2025-02-08 10:59:59.999
2025-02-08 11:00:00,96001.6,96085.7,95805.0,96074.1,2534.536,2025-02-08 11:59:59.999
2025-02-08 12:00:00,96074.0,96218.1,95863.1,96017.5,2938.98,2025-02-08 12:59:59.999
2025-02-08 13:00:00,96017.4,96466.0,95956.7,96200.1,3760.969,2025-02-08 13:59:59.999
2025-02-08 14:00:00,96200.0,96336.7,95890.9,96062.3,3199.202,2025-02-08 14:59:59.999
2025-02-08 15:00:00,96062.3,96169.2,95600.0,95798.0,4940.85,2025-02-08 15:59:59.999
2025-02-08 16:00:00,95798.0,96099.0,95685.6,96082.8,4030.079,2025-02-08 16:59:59.999
2025-02-08 17:00:00,96084.8,96350.2,96084.8,96328.6,3344.377,2025-02-08 17:59:59.999
2025-02-08 18:00:00,96328.7,96483.9,96177.5,96462.6,2384.504,2025-02-08 18:59:59.999
2025-02-08 19:00:00,96462.6,96725.2,96340.0,96550.0,3532.789,2025-02-08 19:59:59.999
2025-02-08 20:00:00,96550.0,96600.0,96313.1,96421.5,1679.565,2025-02-08 20:59:59.999
2025-02-08 21:00:00,96421.6,96573.3,96311.6,96499.4,1267.085,2025-02-08 21:59:59.999
2025-02-08 22:00:00,96499.5,96673.5,96331.2,96441.5,1231.571,2025-02-08 22:59:59.999
2025-02-08 23:00:00,96441.6,96647.5,96390.5,96411.9,1271.756,2025-02-08 23:59:59.999
2025-02-09 00:00:00,96412.0,96550.9,96306.5,96520.1,1406.94,2025-02-09 00:59:59.999
2025-02-09 01:00:00,96520.0,96946.4,96439.3,96934.6,4152.511,2025-02-09 01:59:59.999
2025-02-09 02:00:00,96934.7,97024.0,96638.9,96688.8,2988.531,2025-02-09 02:59:59.999
2025-02-09 03:00:00,96688.9,97284.1,96651.3,97278.4,4072.856,2025-02-09 03:59:59.999
2025-02-09 04:00:00,97278.3,97301.7,96923.0,97187.0,2891.811,2025-02-09 04:59:59.999
2025-02-09 05:00:00,97187.1,97200.0,96963.4,96990.5,1141.844,2025-02-09 05:59:59.999
2025-02-09 06:00:00,96990.5,97035.5,96738.3,96963.7,2447.489,2025-02-09 06:59:59.999
2025-02-09 07:00:00,96963.7,97089.7,96888.1,97020.0,1411.137,2025-02-09 07:59:59.999
2025-02-09 08:00:00,97020.0,97279.3,97003.7,97032.2,2495.295,2025-02-09 08:59:59.999
2025-02-09 09:00:00,97032.2,97044.9,96837.9,96882.7,1960.814,2025-02-09 09:59:59.999
2025-02-09 10:00:00,96882.7,96888.0,96603.5,96731.0,5033.007,2025-02-09 10:59:59.999
2025-02-09 11:00:00,96731.1,96998.4,96498.5,96511.2,4239.97,2025-02-09 11:59:59.999
2025-02-09 12:00:00,96511.2,96663.6,96309.6,96493.2,3400.015,2025-02-09 12:59:59.999
2025-02-09 13:00:00,96493.2,96508.9,95766.7,95835.5,7160.043,2025-02-09 13:59:59.999
2025-02-09 14:00:00,95835.5,96293.6,95633.6,96080.1,5790.51,2025-02-09 14:59:59.999
2025-02-09 15:00:00,96080.1,96619.9,96070.0,96438.0,5085.57,2025-02-09 15:59:59.999
2025-02-09 16:00:00,96438.0,96510.9,96277.8,96406.2,2521.252,2025-02-09 16:59:59.999
2025-02-09 17:00:00,96406.3,96541.6,95900.0,96130.1,3474.874,2025-02-09 17:59:59.999
2025-02-09 18:00:00,96130.0,96243.6,95932.3,96166.4,1591.781,2025-02-09 18:59:59.999
2025-02-09 19:00:00,96166.5,96240.2,95828.0,96011.4,2686.193,2025-02-09 19:59:59.999
2025-02-09 20:00:00,96011.4,96750.0,95991.0,96277.0,5111.212,2025-02-09 20:59:59.999
2025-02-09 21:00:00,96277.0,96300.0,94650.1,95120.9,14811.577,2025-02-09 21:59:59.999
2025-02-09 22:00:00,95121.0,96417.5,94718.4,95779.9,10706.232,2025-02-09 22:59:59.999
2025-02-09 23:00:00,95779.8,96547.0,95674.7,96423.6,4595.822,2025-02-09 23:59:59.999
2025-02-10 00:00:00,96423.6,97091.8,96414.0,96677.7,7937.042,2025-02-10 00:59:59.999
2025-02-10 01:00:00,96677.7,96802.4,95200.1,95544.0,8729.667,2025-02-10 01:59:59.999
2025-02-10 02:00:00,95544.0,96030.6,95359.5,95764.4,5858.843,2025-02-10 02:59:59.999
2025-02-10 03:00:00,95764.4,97063.4,95730.0,96770.0,9823.194,2025-02-10 03:59:59.999
2025-02-10 04:00:00,96770.0,97149.4,96591.8,96905.2,5090.538,2025-02-10 04:59:59.999
2025-02-10 05:00:00,96905.2,97634.0,96739.5,96979.6,9682.331,2025-02-10 05:59:59.999
2025-02-10 06:00:00,96979.5,97171.7,96739.1,97115.9,5407.085,2025-02-10 06:59:59.999
2025-02-10 07:00:00,97115.8,97440.2,97047.5,97386.3,3425.848,2025-02-10 07:59:59.999
2025-02-10 08:00:00,97386.3,97859.9,97305.5,97645.3,7449.999,2025-02-10 08:59:59.999
2025-02-10 09:00:00,97645.3,97832.2,97431.9,97630.1,4343.133,2025-02-10 09:59:59.999
2025-02-10 10:00:00,97630.1,97930.0,97554.6,97699.9,4667.31,2025-02-10 10:59:59.999
2025-02-10 11:00:00,97699.9,97858.8,97575.1,97627.2,2487.514,2025-02-10 11:59:59.999
2025-02-10 12:00:00,97627.3,97761.3,97113.4,97328.6,6088.93,2025-02-10 12:59:59.999
2025-02-10 13:00:00,97328.7,98328.0,97324.7,98175.3,8572.529,2025-02-10 13:59:59.999
2025-02-10 14:00:00,98175.3,98275.0,97000.0,97233.8,12384.382,2025-02-10 14:59:59.999
2025-02-10 15:00:00,97233.8,97533.6,96806.6,97187.7,8050.336,2025-02-10 15:59:59.999
2025-02-10 16:00:00,97187.7,97382.3,96828.4,97266.6,5173.871,2025-02-10 16:59:59.999
2025-02-10 17:00:00,97266.6,97491.7,96840.0,97455.1,4807.491,2025-02-10 17:59:59.999
2025-02-10 18:00:00,97455.0,97520.8,97140.9,97519.9,3051.981,2025-02-10 18:59:59.999
2025-02-10 19:00:00,97520.0,97611.0,97212.3,97343.6,2994.627,2025-02-10 19:59:59.999
2025-02-10 20:00:00,97343.6,97451.9,97175.3,97297.6,2133.262,2025-02-10 20:59:59.999
2025-02-10 21:00:00,97297.6,97347.3,97090.3,97340.2,1868.39,2025-02-10 21:59:59.999
2025-02-10 22:00:00,97340.2,97455.5,97227.1,97343.2,1413.911,2025-02-10 22:59:59.999
2025-02-10 23:00:00,97343.2,97410.0,97185.9,97379.2,1490.331,2025-02-10 23:59:59.999
2025-02-11 00:00:00,97379.2,98108.5,97352.2,97733.6,6041.981,2025-02-11 00:59:59.999
2025-02-11 01:00:00,97733.6,98055.1,97725.4,97946.0,3071.361,2025-02-11 01:59:59.999
2025-02-11 02:00:00,97946.1,98073.8,97420.4,97719.9,3761.83,2025-02-11 02:59:59.999
2025-02-11 03:00:00,97719.9,97725.6,97435.9,97565.5,2224.962,2025-02-11 03:59:59.999
2025-02-11 04:00:00,97565.4,98200.0,97514.6,98019.0,4958.667,2025-02-11 04:59:59.999
2025-02-11 05:00:00,98019.1,98482.2,97962.8,98378.8,5271.687,2025-02-11 05:59:59.999
2025-02-11 06:00:00,98378.9,98450.1,98082.8,98379.0,3388.475,2025-02-11 06:59:59.999
2025-02-11 07:00:00,98379.0,98432.4,98222.0,98231.1,2933.287,2025-02-11 07:59:59.999
2025-02-11 08:00:00,98231.2,98306.9,98073.8,98199.9,2804.494,2025-02-11 08:59:59.999
2025-02-11 09:00:00,98199.8,98276.7,97851.1,97960.4,3039.415,2025-02-11 09:59:59.999
2025-02-11 10:00:00,97960.3,98100.0,97844.0,97915.0,2369.8,2025-02-11 10:59:59.999
2025-02-11 11:00:00,97915.0,98197.0,97834.3,98100.0,2369.178,2025-02-11 11:59:59.999
2025-02-11 12:00:00,98100.1,98112.2,97621.0,97726.2,6009.177,2025-02-11 12:59:59.999
2025-02-11 13:00:00,97726.2,97798.3,96600.5,96730.8,12553.178,2025-02-11 13:59:59.999
2025-02-11 14:00:00,96731.8,97267.3,96529.3,96905.0,13135.086,2025-02-11 14:59:59.999
