timestamp,open,high,low,close,volume,turnover
2025-01-01 00:00:00,93530.0,93672.8,93451.0,93623.1,579.184,54180988.2434
2025-01-01 00:15:00,93623.1,93876.8,93583.6,93720.0,691.964,64867694.8142
2025-01-01 00:30:00,93720.0,93925.0,93719.9,93838.3,434.499,40775604.2759
2025-01-01 00:45:00,93838.3,94457.9,93810.0,94343.2,1447.694,136315266.4835
2025-01-01 01:00:00,94343.2,94360.0,93868.0,94093.8,1121.619,105488205.9202
2025-01-01 01:15:00,94093.8,94093.9,93787.0,93792.0,552.563,51882731.8262
2025-01-01 01:30:00,93792.0,93949.2,93787.5,93882.8,273.448,25675258.158
2025-01-01 01:45:00,93882.8,93920.0,93537.3,93575.2,613.797,57494600.3415
2025-01-01 02:00:00,93575.2,93777.6,93550.0,93760.0,409.422,38355862.2805
2025-01-01 02:15:00,93760.0,93762.6,93633.0,93708.7,152.8,14314276.5383
2025-01-01 02:30:00,93708.7,93898.0,93693.5,93885.8,228.872,21469114.5974
2025-01-01 02:45:00,93885.8,94066.7,93867.4,94056.3,313.769,29489447.4664
2025-01-01 03:00:00,94056.3,94057.5,93913.3,93930.8,285.361,26810158.0363
2025-01-01 03:15:00,93930.8,93931.0,93725.5,93785.7,302.175,28347030.5463
2025-01-01 03:30:00,93785.7,93864.8,93757.0,93810.9,136.792,12831936.2434
2025-01-01 03:45:00,93810.9,93837.4,93679.7,93802.0,195.113,18292684.0232
2025-01-01 04:00:00,93802.0,93802.0,93644.4,93670.1,223.862,20975925.1747
2025-01-01 04:15:00,93670.1,93744.9,93640.0,93704.8,258.657,24229674.0444
2025-01-01 04:30:00,93704.8,93705.2,93580.0,93609.7,205.429,19233468.9705
2025-01-01 04:45:00,93609.7,93650.3,93472.9,93523.3,478.203,44746087.1138
2025-01-01 05:00:00,93523.3,93636.8,93500.6,93593.8,255.074,23865647.3724
2025-01-01 05:15:00,93593.8,93893.7,93572.9,93852.6,495.092,46405992.9695
2025-01-01 05:30:00,93852.6,93909.3,93754.3,93823.9,360.827,33857627.6594
2025-01-01 05:45:00,93823.9,93832.6,93750.0,93755.9,122.211,11460965.7541
2025-01-01 06:00:00,93755.9,93756.4,93557.8,93564.1,257.955,24159585.314
2025-01-01 06:15:00,93564.1,93659.9,93564.1,93612.0,148.642,13914386.6524
2025-01-01 06:30:00,93612.0,93682.2,93516.5,93653.9,291.79,27310239.8711
2025-01-01 06:45:00,93653.9,93728.7,93615.8,93720.1,162.723,15241741.6725
