timestamp,open,high,low,close,volume,turnover
2024-08-01 00:00:00,64615.9,64822.5,64315.0,64630.4,5897.785,380805589.66
2024-08-01 01:00:00,64630.4,64800.0,64100.0,64186.1,6146.349,395519102.0637
2024-08-01 02:00:00,64186.1,64240.0,63865.4,64081.8,6905.801,442124063.5797
2024-08-01 03:00:00,64081.8,64105.9,63713.0,63910.2,4533.301,289667901.6058
2024-08-01 04:00:00,63910.2,64043.0,63513.5,63711.2,6970.756,444405117.6196
2024-08-01 05:00:00,63711.2,64330.0,63535.5,64277.7,6232.429,398925128.7934
2024-08-01 06:00:00,64277.7,64429.1,64080.0,64199.8,3734.127,239939785.4808
2024-08-01 07:00:00,64199.8,64462.1,64189.0,64292.3,2630.353,169257136.0302
2024-08-01 08:00:00,64292.3,64520.0,64274.8,64473.5,2479.591,159733397.3617
2024-08-01 09:00:00,64473.5,64666.0,64427.7,64432.0,3667.156,236710806.5751
2024-08-01 10:00:00,64432.0,64571.4,64274.4,64543.6,2734.427,176091029.3078
2024-08-01 11:00:00,64543.6,64654.2,64430.7,64637.9,1951.683,125972153.4325
2024-08-01 12:00:00,64637.9,64900.1,64600.0,64864.9,4509.393,292181757.7671
2024-08-01 13:00:00,64864.9,64938.0,64438.0,64726.6,4797.092,310190809.2857
2024-08-01 14:00:00,64726.6,64753.7,63878.3,63902.0,8416.697,540696504.6467
2024-08-01 15:00:00,63902.0,63928.1,62616.0,62868.2,27670.29,1747586015.6724
2024-08-01 16:00:00,62868.2,63166.7,62539.4,62864.5,10145.295,637562731.2056
2024-08-01 17:00:00,62864.5,63224.0,62217.7,63175.3,15133.403,947600508.2303
2024-08-01 18:00:00,63175.3,63385.0,62755.0,62923.1,8868.119,558999611.929
2024-08-01 19:00:00,62923.1,63472.7,62909.2,63395.7,4638.853,293503808.2152
2024-08-01 20:00:00,63395.7,64764.6,63300.2,64728.0,13140.921,841913728.716
2024-08-01 21:00:00,64728.0,65339.6,64592.6,64849.9,10503.816,681459255.7821
2024-08-01 22:00:00,64849.9,65634.3,64830.0,65170.6,9895.963,646695909.1433
2024-08-01 23:00:00,65170.6,65474.5,64969.1,65341.1,4694.917,306053088.2176
2024-08-02 00:00:00,65341.1,65576.4,64871.9,64881.0,5118.134,333736507.2684
2024-08-02 01:00:00,64881.0,64883.9,64537.7,64629.5,5247.278,339602131.3307
2024-08-02 02:00:00,64629.5,64809.2,63650.0,64350.1,9820.785,629685698.47
2024-08-02 03:00:00,64350.1,64623.7,64230.0,64579.4,4062.577,261783339.4524
