timestamp,open,high,low,close,volume,turnover
2025-01-01 00:00:00,93530.0,94457.9,93451.0,93575.2,5714.768,536680350.0629
2025-01-01 02:00:00,93575.2,94066.7,93550.0,93802.0,2024.304,189910509.7318
2025-01-01 04:00:00,93802.0,93909.3,93472.9,93755.9,2399.355,224775389.0588
2025-01-01 06:00:00,93755.9,93774.1,93516.5,93642.7,1720.886,161169606.1229
2025-01-01 08:00:00,93642.7,93737.7,92840.0,93368.4,5972.882,556992362.1186
2025-01-01 10:00:00,93368.4,93674.8,93155.5,93393.3,3588.013,335152820.7735
2025-01-01 12:00:00,93393.3,94039.1,93351.2,93985.9,4015.496,376356509.7374
2025-01-01 14:00:00,93985.9,94481.4,93604.2,94411.6,7092.609,667430154.2552
2025-01-01 16:00:00,94411.6,94470.4,93687.7,94106.0,3557.636,334576014.6224
2025-01-01 18:00:00,94106.0,94786.8,93881.3,94583.4,3502.293,330551002.128
2025-01-01 20:00:00,94583.4,95158.4,94540.1,94946.9,4054.944,384419730.0914
2025-01-01 22:00:00,94946.9,94982.1,94500.0,94564.6,3187.184,301921011.6009
2025-01-02 00:00:00,94564.6,95515.7,94339.9,94844.5,8033.789,763334321.7029
2025-01-02 02:00:00,94844.5,95286.0,94771.6,94985.8,2780.246,264184945.3615
2025-01-02 04:00:00,94985.8,95987.5,94957.8,95556.6,6698.603,640340570.6454
2025-01-02 06:00:00,95556.6,95877.2,95334.7,95799.9,2819.003,269581848.4634
2025-01-02 08:00:00,95799.9,96774.0,95591.5,96716.4,7652.288,736019537.2598
2025-01-02 10:00:00,96716.4,96869.8,96450.0,96717.7,5583.27,539580929.5786
2025-01-02 12:00:00,96717.7,97000.0,96400.0,96431.4,5738.603,554907031.8988
2025-01-02 14:00:00,96431.4,97400.0,95889.7,96427.0,23934.481,2313878448.7848
2025-01-02 16:00:00,96427.0,97685.0,96003.0,96729.2,13804.408,1338601205.5596
2025-01-02 18:00:00,96729.2,97764.0,96354.5,97294.1,8879.778,862707729.3361
2025-01-02 20:00:00,97294.1,97844.8,96987.0,97163.5,6095.343,593631665.4936
2025-01-02 22:00:00,97163.5,97163.5,96618.3,96960.5,4007.122,388273895.8678
2025-01-03 00:00:00,96960.5,97049.4,96605.3,96952.3,3136.062,303703981.6679
2025-01-03 02:00:00,96952.3,97329.6,96779.1,97024.2,2746.342,266548336.1675
2025-01-03 04:00:00,97024.2,97042.8,96544.4,96729.4,2480.816,239985042.4733
2025-01-03 06:00:00,96729.4,96889.1,96253.5,96283.3,3752.262,362103383.5932
2025-01-03 08:00:00,96283.3,96688.0,96062.1,96518.1,4782.813,460822847.616
2025-01-03 10:00:00,96518.1,96810.7,96372.1,96715.4,2949.376,284866443.3411
2025-01-03 12:00:00,96715.4,96912.3,96432.0,96470.7,3809.945,368327295.5487
2025-01-03 14:00:00,96470.7,97631.5,96470.7,97491.8,12163.918,1181140026.098
